episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-8.670356825,-222.2673586,-121.0796192,15,40,900,FALSE,46800,2080,52,324c9b560d4a46c6be01c9b317c789ab,1580275814,374.7443454,18965.89506,3042,alienware,169.229.222.110,18965.89506,46800,52,2,3a985096,1027.863093,150.5898074,1.626508854,26624,31200,362737.144,3.73,2720.316,3.507,17.28726592,69.47771536,0.200000003,0.0005,-0.213896036,-0.219823718,2135.616211,-3.78E-05,0.029531509,22.81285095,0
-8.670356825,-222.2673586,-117.4200061,15,40,900,FALSE,47700,2120,53,324c9b560d4a46c6be01c9b317c789ab,1580276170,356.0891387,19321.9842,3042,alienware,169.229.222.110,19321.9842,47700,53,2,3a985096,1028.044227,150.6123265,1.626328837,27136,31800,362016.809,3.801,2723.427,3.506,17.98031496,70.26870079,0.200000003,0.0005,-0.195342109,-0.201323062,2053.207031,-3.80E-05,0.029802123,22.72170639,0
-8.37252239,-224.1653867,-105.8385301,15,40,900,FALSE,48600,2160,54,324c9b560d4a46c6be01c9b317c789ab,1580276547,376.3212278,19698.30543,3042,alienware,169.229.222.110,19698.30543,48600,54,2,3a985096,1027.821608,150.5406189,1.626126608,27648,32400,363444.051,3.841,2715.577,3.432,17.13426443,71.18621974,0.200000003,0.0005,-0.219952792,-0.225599542,1923.431519,-3.73E-05,0.028137656,22.67693329,0
-8.37252239,-224.1653867,-102.9469009,15,40,900,FALSE,49500,2200,55,324c9b560d4a46c6be01c9b317c789ab,1580276898,351.4835622,20049.78899,3042,alienware,169.229.222.110,20049.78899,49500,55,2,3a985096,1027.577775,150.4834293,1.625959371,28160,33000,362317.49,3.922,2710.4,3.442,17.86287425,72.09161677,0.200000003,0.0005,-0.200204879,-0.205668554,1729.348511,-3.24E-05,0.02723193,22.61210823,0
-8.37252239,-224.1653867,-92.25733534,15,40,900,FALSE,50400,2240,56,324c9b560d4a46c6be01c9b317c789ab,1580277239,341.0327549,20390.82175,3042,alienware,169.229.222.110,20390.82175,50400,56,2,3a985096,1026.84729,150.3481452,1.62570744,28672,33600,359508.652,3.897,2700.012,3.57,18.07597536,72.91581109,0.200000003,0.0005,-0.200104684,-0.205955148,1895.292847,-2.78E-05,0.029157523,22.51607132,0
-8.891543483,-221.5413782,-103.1402778,15,40,900,FALSE,51300,2280,57,324c9b560d4a46c6be01c9b317c789ab,1580277610,371.348618,20762.17037,3042,alienware,169.229.222.110,20762.17037,51300,57,2,3a985096,1026.559999,150.3174541,1.625323271,29184,34200,360029.542,3.718,2705.065,3.449,17.64990548,73.71833648,0.200000003,0.0005,-0.234677851,-0.24072741,1937.856445,-3.26E-05,0.03015076,22.61006737,0
-8.891543483,-215.374739,-114.9600995,15,40,900,FALSE,52200,2320,58,324c9b560d4a46c6be01c9b317c789ab,1580277979,368.3634284,21130.53379,3042,alienware,169.229.222.110,21130.53379,52200,58,2,3a985096,1026.670011,150.339606,1.624920652,29696,34800,361681.154,3.832,2702.489,3.427,17.87946768,74.54296578,0.200000003,0.0005,-0.20490101,-0.211046219,2159.270752,-3.44E-05,0.030618079,22.59687424,0
-8.891543483,-205.5226706,-116.9647955,15,40,900,FALSE,53100,2360,59,324c9b560d4a46c6be01c9b317c789ab,1580278344,365.3071513,21495.84095,3042,alienware,169.229.222.110,21495.84095,53100,59,2,3a985096,1026.902401,150.3899806,1.624674888,30208,35400,362297.939,3.747,2699.059,3.403,17.62226488,75.41785029,0.200000003,0.0005,-0.221984521,-0.228194803,1858.000732,-3.18E-05,0.030958481,22.46849442,0
-8.051488408,-214.2665855,-107.5825883,15,40,900,FALSE,54000,2400,60,324c9b560d4a46c6be01c9b317c789ab,1580278704,359.8202343,21855.66118,3042,alienware,169.229.222.110,21855.66118,54000,60,2,3a985096,1026.766765,150.4036726,1.62451323,30720,36000,361074.433,3.741,2692.155,3.325,17.61325536,76.23996101,0.200000003,0.0005,-0.217064947,-0.222932816,2097.507813,-2.80E-05,0.029234389,22.4243412,0
-8.051488408,-249.7936643,-106.7473352,15,40,900,FALSE,54900,2440,61,324c9b560d4a46c6be01c9b317c789ab,1580279068,364.0997388,22219.76092,3042,alienware,169.229.222.110,22219.76092,54900,61,2,3a985096,1026.602082,150.3773623,1.624255481,31232,36600,360158.594,3.7,2690.919,3.321,17.6256262,77.01714836,0.200000003,0.0005,-0.237109527,-0.24320367,1943.957764,-2.95E-05,0.030373374,22.43463898,0
-8.051488408,-249.7936643,-117.1250697,15,40,900,FALSE,55800,2480,62,324c9b560d4a46c6be01c9b317c789ab,1580279437,368.6774809,22588.4384,3042,alienware,169.229.222.110,22588.4384,55800,62,2,3a985096,1026.79625,150.4513776,1.623846395,31744,37200,359560.253,3.547,2682.707,3.313,17.91064639,77.82224335,0.200000003,0.0005,-0.214570358,-0.221035391,2174.201172,-3.29E-05,0.032216407,22.46040535,0
-8.715038427,-221.6336333,-116.3141653,15,40,900,FALSE,56700,2520,63,324c9b560d4a46c6be01c9b317c789ab,1580279801,364.0672438,22952.50564,3042,alienware,169.229.222.110,22952.50564,56700,63,2,3a985096,1026.97213,150.5214617,1.623524527,32256,37800,360364.845,3.371,2676.176,3.267,17.51483622,78.6344894,0.200000003,0.0005,-0.217354104,-0.22341001,2038.09668,-3.00E-05,0.030177588,22.35798836,0
-8.715038427,-211.1310972,-106.7932733,15,40,900,FALSE,57600,2560,64,324c9b560d4a46c6be01c9b317c789ab,1580280160,359.4260387,23311.93168,3042,alienware,169.229.222.110,23311.93168,57600,64,2,3a985096,1026.821923,150.5197112,1.62328713,32768,38400,358672.731,3.282,2678.848,3.262,17.30097466,79.49298246,0.200000003,0.0005,-0.220251858,-0.226962224,1842.56897,-2.31E-05,0.033459749,22.13484955,0
-8.423268479,-229.4132274,-101.1639975,15,40,900,FALSE,58500,2600,65,324c9b560d4a46c6be01c9b317c789ab,1580280519,358.3413205,23670.273,3042,alienware,169.229.222.110,23670.273,58500,65,2,3a985096,1026.480296,150.4529087,1.623315331,33280,39000,359358.368,3.223,2679.106,3.262,17.72348337,80.39315068,0.200000003,0.0005,-0.209413916,-0.215214938,2060.190674,-2.39E-05,0.028902281,22.25704956,0
-8.423268479,-229.4132274,-101.9091954,15,40,900,FALSE,59400,2640,66,324c9b560d4a46c6be01c9b317c789ab,1580280874,355.0336363,24025.30664,3042,alienware,169.229.222.110,24025.30664,59400,66,2,3a985096,1026.151608,150.4020422,1.623328359,33792,39600,360761.777,3.216,2676.001,3.045,17.83293886,81.21005917,0.200000003,0.0005,-0.234263048,-0.240193307,1961.363281,-2.48E-05,0.029553138,22.18427849,0
-8.423268479,-229.4132274,-109.8586536,15,40,900,FALSE,60300,2680,67,324c9b560d4a46c6be01c9b317c789ab,1580281239,365.2952001,24390.60184,3042,alienware,169.229.222.110,24390.60184,60300,67,2,3a985096,1026.039984,150.3571106,1.62311244,34304,40200,360166.537,3.143,2665.876,3.152,17.29424184,82.07101727,0.200000003,0.0005,-0.215048835,-0.221420735,1928.710693,-2.43E-05,0.031763032,22.16765213,0
-8.588595375,-216.9060783,-109.147121,15,40,900,FALSE,61200,2720,68,324c9b560d4a46c6be01c9b317c789ab,1580281609,370.4335985,24761.03544,3042,alienware,169.229.222.110,24761.03544,61200,68,2,3a985096,1025.988585,150.3557611,1.622976326,34816,40800,360371.959,3.062,2667.647,3.059,17.36401515,82.84450758,0.200000003,0.0005,-0.240223363,-0.246238083,1948.131592,-2.57E-05,0.029976085,22.12978363,0
-8.469485003,-224.6309747,-110.2672543,15,40,900,FALSE,62100,2760,69,324c9b560d4a46c6be01c9b317c789ab,1580281966,356.7124174,25117.74785,3042,alienware,169.229.222.110,25117.74785,62100,69,2,3a985096,1026.036687,150.358568,1.62300013,35328,41400,359507.326,2.987,2672.841,3.076,17.74793713,83.69037328,0.200000003,0.0005,-0.232354105,-0.238400355,1917.655762,-2.41E-05,0.030135596,22.0144558,0
-8.469485003,-224.6309747,-115.0890512,15,40,900,FALSE,63000,2800,70,324c9b560d4a46c6be01c9b317c789ab,1580282329,362.4309926,25480.17885,3042,alienware,169.229.222.110,25480.17885,63000,70,2,3a985096,1026.096925,150.3691926,1.623140392,35840,42000,359764.649,3.158,2676.369,3.123,17.63984526,84.53288201,0.200000003,0.0005,-0.220683083,-0.226772889,2178.912109,-2.46E-05,0.030340176,22.03980064,0
-8.658643245,-224.6309747,-116.571715,15,40,900,FALSE,63900,2840,71,324c9b560d4a46c6be01c9b317c789ab,1580282704,375.7780933,25855.95694,3042,alienware,169.229.222.110,25855.95694,63900,71,2,3a985096,1026.137489,150.4476776,1.623214655,36352,42600,360934.897,3.281,2673.662,3.273,17.38899254,85.35597015,0.200000003,0.0005,-0.200216979,-0.206191465,2197.750977,-2.74E-05,0.029762603,22.0316925,0
-8.658643245,-216.9272489,-121.0343385,15,40,900,FALSE,64800,2880,72,324c9b560d4a46c6be01c9b317c789ab,1580283072,367.5918806,26223.54882,3042,alienware,169.229.222.110,26223.54882,64800,72,2,3a985096,1026.321561,150.5241984,1.623224153,36864,43200,360820.541,3.209,2679.665,3.178,17.95038168,86.27347328,0.200000003,0.0005,-0.237232208,-0.243464708,2055.50293,-2.90E-05,0.031059649,22.05136871,0
-8.57626385,-216.9272489,-119.2979368,15,40,900,FALSE,65700,2920,73,324c9b560d4a46c6be01c9b317c789ab,1580283436,363.6798384,26587.22866,3042,alienware,169.229.222.110,26587.22866,65700,73,2,3a985096,1026.450022,150.5708873,1.623231032,37376,43800,360776.255,3.242,2685.094,3.229,17.76628131,87.19055877,0.200000003,0.0005,-0.195803106,-0.202244312,2370.163086,-2.66E-05,0.032087557,22.03372574,0
-8.57626385,-225.7168968,-119.9947738,15,40,900,FALSE,66600,2960,74,324c9b560d4a46c6be01c9b317c789ab,1580283808,372.2073009,26959.43596,3042,alienware,169.229.222.110,26959.43596,66600,74,2,3a985096,1026.60145,150.5909619,1.623188332,37888,44400,362051.308,3.589,2687.743,3.298,17.23018868,87.98660377,0.200000003,0.0005,-0.230079114,-0.236281395,2005.399048,-2.32E-05,0.030911259,21.86303902,0
-9.016559774,-225.7168968,-121.0333934,15,40,900,FALSE,67500,3000,75,324c9b560d4a46c6be01c9b317c789ab,1580284189,380.7763596,27340.21232,3042,alienware,169.229.222.110,27340.21232,67500,75,2,3a985096,1026.924314,150.6740151,1.622981344,38400,45000,364298.476,3.599,2684.031,3.326,17.67904412,88.90716912,0.200000003,0.0005,-0.208594963,-0.215510324,2177.18042,-3.35E-05,0.034467846,22.06575203,0
-9.884929991,-211.7022485,-112.3545069,15,40,900,FALSE,68400,3040,76,324c9b560d4a46c6be01c9b317c789ab,1580284539,349.8998425,27690.11216,3042,alienware,169.229.222.110,27690.11216,68400,76,2,3a985096,1027.066972,150.7306435,1.622785709,38912,45600,363788.721,3.806,2680.096,3.397,17.54829659,89.71102204,0.200000003,0.0005,-0.199464813,-0.206364721,1748.141113,-2.11E-05,0.034412146,21.47374725,0
-8.86375506,-211.7022485,-100.8925415,15,40,900,FALSE,69300,3080,77,324c9b560d4a46c6be01c9b317c789ab,1580284889,350.8004587,28040.91262,3042,alienware,169.229.222.110,28040.91262,69300,77,2,3a985096,1026.848249,150.7084001,1.622599946,39424,46200,362336.592,3.934,2682.754,3.26,17.876,90.4018,0.200000003,0.0005,-0.217373356,-0.224591374,1792.915283,-1.80E-05,0.036000252,21.37900734,0
-8.86375506,-215.8009016,-108.3561033,15,40,900,FALSE,70200,3120,78,324c9b560d4a46c6be01c9b317c789ab,1580285360,470.6459675,28511.55859,3042,alienware,169.229.222.110,28511.55859,70200,78,2,3a985096,1028.178571,150.8763983,1.623666489,39936,46800,372166.602,3.869,2873.637,3.251,49.09806259,92.32935917,0.200000003,0.0005,-0.206203863,-0.212558746,2418.05542,-2.96E-05,0.031653468,21.96738052,0
-8.762796782,-215.8009016,-121.5218265,15,40,900,FALSE,71100,3160,79,324c9b560d4a46c6be01c9b317c789ab,1580285936,575.9905639,29087.54915,3042,alienware,169.229.222.110,29087.54915,71100,79,2,3a985096,1032.92842,151.4515478,1.627848723,40448,47400,393868.776,3.906,3098.792,3.512,74.86484185,94.14476886,0.200000003,0.0005,-0.227960974,-0.234710902,2099.780273,-1.93E-05,0.033644639,21.56300926,0
-9.313741643,-218.8109606,-131.4161136,15,40,900,FALSE,72000,3200,80,324c9b560d4a46c6be01c9b317c789ab,1580327518,372.5581193,29460.10727,19033,alienware,169.229.222.110,372.5581193,900,1,2,e713007a,1027.572757,152.2763536,1.964138196,40960,48000,367307.122,74.072,4233.972,895.485,18.47387218,25.78590226,0.200000003,0.0005,-0.211996004,-0.217668861,2275.696289,-2.69E-05,0.02825051,21.83895302,0
-8.500369553,-228.2991257,-124.3614369,15,40,900,FALSE,72900,3240,81,324c9b560d4a46c6be01c9b317c789ab,1580327874,355.9797351,29816.08701,19033,alienware,169.229.222.110,728.5378544,1800,2,2,e713007a,1025.51178,152.3718341,1.882182641,41472,48600,360251.373,38.562,3503.094,450.145,18.26732283,26.94468504,0.200000003,0.0005,-0.212607831,-0.218722194,2107.86499,-2.09E-05,0.030466421,21.44881248,0
-8.500369553,-228.2991257,-119.6767307,15,40,900,FALSE,73800,3280,82,324c9b560d4a46c6be01c9b317c789ab,1580328241,367.5518169,30183.63882,19033,alienware,169.229.222.110,1096.089671,2700,3,2,e713007a,1027.671365,152.7331387,1.820287433,41984,49200,361778.247,26.464,3238.658,301.287,17.74732824,27.83664122,0.200000003,0.0005,-0.221450806,-0.227988705,2136.595947,-2.26E-05,0.032582648,21.29410744,0
-8.826263116,-238.6536614,-125.4092751,15,40,900,FALSE,74700,3320,83,324c9b560d4a46c6be01c9b317c789ab,1580328614,372.3704398,30556.00926,19033,alienware,169.229.222.110,1468.460111,3600,4,2,e713007a,1030.916977,152.6926118,1.746871757,42496,49800,363728.247,20.65,3124.408,226.769,18.30677966,28.63370998,0.200000003,0.0005,-0.213551819,-0.219764516,2424.706055,-2.79E-05,0.030942276,21.75583458,0
-8.826263116,-238.6536614,-121.1116021,15,40,900,FALSE,75600,3360,84,324c9b560d4a46c6be01c9b317c789ab,1580328976,362.1126962,30918.12196,19033,alienware,169.229.222.110,1830.572807,4500,5,2,e713007a,1032.655747,152.0319688,1.717292246,43008,50400,362850.191,17.224,3052.284,182.056,19.34951644,29.44352031,0.200000003,0.0005,-0.200951502,-0.207695186,2216.628662,-2.38E-05,0.033607572,21.18029404,0
-8.885223047,-223.8838584,-115.9850404,15,40,900,FALSE,76500,3400,85,324c9b560d4a46c6be01c9b317c789ab,1580329330,354.2867088,31272.40867,19033,alienware,169.229.222.110,2184.859516,5400,6,2,e713007a,1033.296134,151.8855168,1.705487383,43520,51000,360968.845,14.779,2996.016,152.227,18.20435644,30.03881188,0.200000003,0.0005,-0.214697808,-0.221358627,2064.707275,-2.27E-05,0.033200875,20.99001312,0
-9.258934623,-215.6858184,-108.2867755,15,40,900,FALSE,77400,3440,86,324c9b560d4a46c6be01c9b317c789ab,1580329692,362.0248895,31634.43356,19033,alienware,169.229.222.110,2546.884406,6300,7,2,e713007a,1030.421567,151.4282091,1.696874184,44032,51600,360728.975,13.001,2957.468,130.842,17.70949612,30.70232558,0.200000003,0.0005,-0.211593091,-0.218504488,1913.635376,-1.71E-05,0.034461316,20.58851051,0
-9.258934623,-215.6858184,-108.6480669,15,40,900,FALSE,78300,3480,87,324c9b560d4a46c6be01c9b317c789ab,1580330052,359.7218978,31994.15546,19033,alienware,169.229.222.110,2906.606303,7200,8,2,e713007a,1027.484708,151.0411585,1.684998415,44544,52200,360257.193,11.674,2932.459,114.891,18.14249513,31.55516569,0.200000003,0.0005,-0.214839995,-0.221879274,1990.634766,-1.93E-05,0.035096794,20.83927345,0
-9.38736521,-211.7884883,-107.8327693,15,40,900,FALSE,79200,3520,88,324c9b560d4a46c6be01c9b317c789ab,1580330411,359.5170298,32353.67249,19033,alienware,169.229.222.110,3266.123333,8100,9,2,e713007a,1024.462614,150.3805427,1.676010842,45056,52800,359861.662,10.612,2918.782,102.538,18.28947368,32.48908382,0.200000003,0.0005,-0.213690311,-0.221762508,2268.035889,-1.96E-05,0.04024756,20.77840424,0
-8.432812978,-219.1574851,-109.9185475,15,40,900,FALSE,80100,3560,89,324c9b560d4a46c6be01c9b317c789ab,1580330767,355.44173,32709.11422,19033,alienware,169.229.222.110,3621.565063,9000,10,2,e713007a,1023.235666,150.1478272,1.668846315,45568,53400,359142.333,9.789,2903.271,92.618,18.01913215,33.34753452,0.300000012,0.0005,-0.205174357,-0.216026261,1946.836914,-1.65E-05,0.03610808,20.20178413,0
-8.432812978,-219.1574851,-101.5514621,15,40,900,FALSE,81000,3600,90,324c9b560d4a46c6be01c9b317c789ab,1580331122,355.315273,33064.42949,19033,alienware,169.229.222.110,3976.880336,9900,11,2,e713007a,1020.545146,149.7823606,1.663506709,46080,54000,357661.707,2.61,2760.338,3.396,17.72998028,34.2209073,0.300000012,0.0005,-0.193249136,-0.204084247,1866.27417,-1.62E-05,0.036054865,19.83527374,0
-8.432812978,-211.6875468,-110.7814609,15,40,900,FALSE,81900,3640,91,324c9b560d4a46c6be01c9b317c789ab,1580331494,371.7997327,33436.22922,19033,alienware,169.229.222.110,4348.680069,10800,12,2,e713007a,1019.951286,149.6310564,1.658908146,46592,54600,359239.26,2.606,2764.881,3.283,18.13566038,35.16113208,0.300000012,0.0005,-0.226216152,-0.237730056,2304.196777,-2.09E-05,0.038302943,20.96027565,0
-8.622794162,-211.6875468,-110.1018421,15,40,900,FALSE,82800,3680,92,324c9b560d4a46c6be01c9b317c789ab,1580331861,366.6450088,33802.87423,19033,alienware,169.229.222.110,4715.325078,11700,13,2,e713007a,1018.710309,149.3208312,1.657035131,47104,55200,359140.712,2.667,2772.647,3.219,18.48126195,36.0499044,0.300000012,0.0005,-0.188041925,-0.198298126,2032.483887,-1.81E-05,0.034119606,20.06092072,0
-8.772611654,-211.3897276,-123.9955032,15,40,900,FALSE,83700,3720,93,324c9b560d4a46c6be01c9b317c789ab,1580332235,374.1454983,34177.01973,19033,alienware,169.229.222.110,5089.470576,12600,14,2,e713007a,1020.036183,149.660823,1.654954893,47616,55800,359317.471,2.58,2773.422,3.255,19.34719101,37.14868914,0.300000012,0.0005,-0.222028762,-0.233506352,2275.987793,-2.12E-05,0.038182784,20.81274033,0
-8.211991572,-215.0568181,-120.6136212,15,40,900,FALSE,84600,3760,94,324c9b560d4a46c6be01c9b317c789ab,1580332590,355.527539,34532.54727,19033,alienware,169.229.222.110,5444.998115,13500,15,2,e713007a,1021.249514,150.1790151,1.654179981,48128,56400,358656.062,2.538,2776.338,3.279,22.05779093,39.17120316,0.300000012,0.0005,-0.208824486,-0.21934548,1914.515137,-1.68E-05,0.035006136,19.8585701,0
-8.211991572,-215.334639,-108.9955582,15,40,900,FALSE,85500,3800,95,324c9b560d4a46c6be01c9b317c789ab,1580332956,365.2537978,34897.80107,19033,alienware,169.229.222.110,5810.251913,14400,16,2,e713007a,1021.074514,150.2543353,1.654183475,48640,57000,359752.177,2.518,2776.972,3.273,18.48003839,36.8318618,0.300000012,0.0005,-0.188470677,-0.198995918,1814.371826,-1.60E-05,0.035023656,19.31114578,0
-8.211991572,-227.5204317,-111.8049697,15,40,900,FALSE,86400,3840,96,324c9b560d4a46c6be01c9b317c789ab,1580333331,374.8839724,35272.68504,19033,alienware,169.229.222.110,6185.135885,15300,17,2,e713007a,1021.303267,150.3866078,1.653946014,49152,57600,361030.418,2.665,2784.393,3.342,18.50897196,37.2788785,0.300000012,0.0005,-0.227136657,-0.237081409,2281.644531,-2.06E-05,0.033073045,20.27116013,0
-8.354332428,-227.5204317,-104.3236936,15,40,900,FALSE,87300,3880,97,324c9b560d4a46c6be01c9b317c789ab,1580333674,343.0331569,35615.71819,19033,alienware,169.229.222.110,6528.169042,16200,18,2,e713007a,1020.223519,150.2443755,1.652561678,49664,58200,359360.396,2.667,2785.522,3.363,18.67852761,38.09856851,0.300000012,0.0005,-0.183442295,-0.194715485,1973.027832,-1.48E-05,0.03751152,18.73684311,0
-8.064995122,-227.5204317,-107.5572346,15,40,900,FALSE,88200,3920,98,324c9b560d4a46c6be01c9b317c789ab,1580334032,358.2933536,35974.01155,19033,alienware,169.229.222.110,6886.462396,17100,19,2,e713007a,1019.717068,150.2016772,1.651006112,50176,58800,359245.732,2.747,2777.754,3.323,18.59080235,38.91996086,0.300000012,0.0005,-0.170452416,-0.181156024,2154.470215,-1.61E-05,0.035606876,19.29880333,0
-8.064995122,-214.4419115,-100.1032491,15,40,900,FALSE,89100,3960,99,324c9b560d4a46c6be01c9b317c789ab,1580334389,357.2539482,36331.2655,19033,alienware,169.229.222.110,7243.716344,18000,20,2,e713007a,1018.517932,150.0223654,1.649134488,50688,59400,359429.25,2.836,2775.27,3.389,18.48015717,39.78644401,0.300000012,0.0005,-0.182211146,-0.191672593,1751.50415,-1.40E-05,0.031479735,18.71666145,0
-8.064995122,-227.2025641,-96.08973783,15,40,900,FALSE,90000,4000,100,324c9b560d4a46c6be01c9b317c789ab,1580334742,352.4535735,36683.71907,19033,alienware,169.229.222.110,7596.169917,18900,21,2,e713007a,1017.130354,149.7864908,1.648314191,51200,60000,359140.463,2.992,2777.741,3.372,18.65487078,40.59522863,0.300000012,0.0005,-0.17793557,-0.187755287,2023.445557,-1.34E-05,0.032665007,18.64231873,0
-8.648568255,-227.2025641,-104.5620477,15,40,900,FALSE,90900,4040,101,324c9b560d4a46c6be01c9b317c789ab,1580335098,356.1764379,37039.89551,19033,alienware,169.229.222.110,7952.346355,19800,22,2,e713007a,1016.732681,149.8137959,1.648002062,51712,60600,357587.292,2.944,2768.742,3.265,18.8480315,41.47224409,0.300000012,0.0005,-0.199780509,-0.209792644,1813.598389,-1.55E-05,0.033313379,19.17429924,0
-8.238380424,-227.2025641,-110.5773957,15,40,900,FALSE,91800,4080,102,324c9b560d4a46c6be01c9b317c789ab,1580335461,363.5483019,37403.44381,19033,alienware,169.229.222.110,8315.894657,20700,23,2,e713007a,1016.68706,149.9107348,1.647646902,52224,61200,357278.9,2.963,2767.411,3.401,18.5973025,42.27745665,0.300000012,0.0005,-0.208785951,-0.220012471,2178.616699,-1.44E-05,0.037349079,19.02231598,0
-8.238380424,-219.9113231,-114.5441141,15,40,900,FALSE,92700,4120,103,324c9b560d4a46c6be01c9b317c789ab,1580335839,377.658998,37781.10281,19033,alienware,169.229.222.110,8693.553655,21600,24,2,e713007a,1017.194959,150.1323122,1.646719291,52736,61800,357620.428,2.943,2777.331,3.349,18.32118959,43.10780669,0.300000012,0.0005,-0.188773423,-0.198663458,2067.633301,-1.96E-05,0.03289783,19.58181381,0
-8.238380424,-219.9113231,-112.7510598,15,40,900,FALSE,93600,4160,104,324c9b560d4a46c6be01c9b317c789ab,1580336200,360.858043,38141.96085,19033,alienware,169.229.222.110,9054.411698,22500,25,2,e713007a,1017.442285,150.3208177,1.645710177,53248,62400,358144.925,2.967,2785.863,3.326,18.96679612,43.94524272,0.300000012,0.0005,-0.219344497,-0.228237689,1983.69751,-1.52E-05,0.029577976,19.04902649,0
-8.521580364,-229.6380833,-116.9689407,15,40,900,FALSE,94500,4200,105,324c9b560d4a46c6be01c9b317c789ab,1580336580,380.5853822,38522.54623,19033,alienware,169.229.222.110,9434.99708,23400,26,2,e713007a,1018.069386,150.6183824,1.646802924,53760,63000,359661.671,3.044,2802.142,3.361,20.54825046,45.10957643,0.300000012,0.0005,-0.209226996,-0.218913883,2009.8927,-1.62E-05,0.032222584,19.16609955,0
-8.104530541,-229.6380833,-112.9836235,15,40,900,FALSE,95400,4240,106,324c9b560d4a46c6be01c9b317c789ab,1580336934,353.839685,38876.38592,19033,alienware,169.229.222.110,9788.836765,24300,27,2,e713007a,1018.011527,150.7213715,1.647804216,54272,63600,357561.709,2.871,2797.951,3.301,18.53762376,44.08376238,0.300000012,0.0005,-0.197998241,-0.206838563,1997.220215,-1.67E-05,0.029401131,18.94116211,0
-8.104530541,-218.3452259,-111.0173548,15,40,900,FALSE,96300,4280,107,324c9b560d4a46c6be01c9b317c789ab,1580337301,366.3014684,39242.68739,19033,alienware,169.229.222.110,10155.13823,25200,28,2,e713007a,1017.709326,150.7240419,1.647502808,54784,64200,359889.113,2.88,2797.369,3.302,17.91666667,44.71168582,0.300000012,0.0005,-0.187693864,-0.196826458,2236.692871,-1.68E-05,0.030367317,19.34348679,0
-9.239777815,-218.3452259,-124.8870016,15,40,900,FALSE,97200,4320,108,324c9b560d4a46c6be01c9b317c789ab,1580337670,369.6914594,39612.37885,19033,alienware,169.229.222.110,10524.82969,26100,29,2,e713007a,1018.334737,150.9304696,1.646053261,55296,64800,361023.432,2.838,2802.904,3.305,18.04724858,45.56603416,0.300000012,0.0005,-0.209994644,-0.220525503,2384.757324,-1.96E-05,0.035023414,19.52712631,0
-7.707257165,-218.3452259,-127.4428087,15,40,900,FALSE,98100,4360,109,324c9b560d4a46c6be01c9b317c789ab,1580338043,372.5814085,39984.96025,19033,alienware,169.229.222.110,10897.4111,27000,30,2,e713007a,1019.257548,151.2500383,1.644945094,55808,65400,362552.141,2.995,2806.863,3.18,17.94887218,46.3768797,0.300000012,0.0005,-0.196487397,-0.205394864,2179.883301,-1.88E-05,0.029618999,19.17683029,0
-7.707257165,-216.4050601,-118.3845074,15,40,900,FALSE,99000,4400,110,324c9b560d4a46c6be01c9b317c789ab,1580338397,353.9737966,40338.93405,19033,alienware,169.229.222.110,11251.3849,27900,31,2,e713007a,1019.564159,151.5476167,1.643900715,56320,66000,362702.978,3.047,2808,3.18,18.17683168,47.11128713,0.300000012,0.0005,-0.192149341,-0.201057538,1912.080811,-1.62E-05,0.029630322,18.5675106,0
-8.189429885,-213.8590426,-118.4581696,15,40,900,FALSE,99900,4440,111,324c9b560d4a46c6be01c9b317c789ab,1580338766,368.5931902,40707.52724,19033,alienware,169.229.222.110,11619.97809,28800,32,2,e713007a,1019.761615,151.6847199,1.642602974,56832,66600,363940.283,3.099,2812.213,3.265,18.028,47.96095238,0.300000012,0.0005,-0.202322125,-0.21142453,2339.76416,-1.85E-05,0.030263301,19.57010651,0
-8.189429885,-213.8590426,-108.8130868,15,40,900,FALSE,100800,4480,112,324c9b560d4a46c6be01c9b317c789ab,1580339109,343.9113142,41051.43856,19033,alienware,169.229.222.110,11963.8894,29700,33,2,e713007a,1019.436648,151.7409693,1.642036161,57344,67200,361960.296,3.002,2828.651,3.186,19.61771894,49.38167006,0.300000012,0.0005,-0.155798733,-0.163208261,1706.251831,-1.28E-05,0.024641581,17.19480896,0
