time,density,stop_time,speed,delay_time,travel_time,mean_queue,seed
1800,5.90706401944,32.5395261249,40.3207461816,43.0542,100.5075,64.9947,1966
3600,5.34544028941,26.9124378603,41.2546748176,37.1994,94.7423,50.5049,1844
5400,5.3459619842,25.1693200509,43.174997045,34.1027,91.2819,49.6711,7039
900,5.39227218861,27.6037476055,41.202914936,37.9088,95.573,52.7138,1150
7200,6.02828935513,37.1632530233,38.668166443,47.0964,104.4786,69.456,1335
2700,5.64609943267,28.6675053105,40.6365135311,39.3197,96.877,56.2462,1966
4500,5.40029804078,26.8236870115,42.2015303696,36.4673,93.8733,51.1884,1844
6300,5.71327539631,33.02838284,39.9878479076,42.9522,99.8165,62.6498,7039
1800,6.19770796037,37.9739380498,37.9220685687,49.2273,106.8607,72.5778,1150
8100,5.86872545108,33.2757160976,39.7135880436,43.5553,100.5857,64.92,1335
3600,5.17497945599,27.7906340234,41.3082529133,37.4469,94.9584,51.4284,1966
5400,5.330813365,27.2254287115,42.1873703792,36.8644,93.8035,50.4924,1844
7200,5.73377153583,32.9201172141,39.6916983777,42.6501,99.9009,63.3218,7039
2700,5.32310847174,26.8601496646,41.6655700443,36.9335,94.0256,50.7449,1150
9000,6.00824105871,35.6402549087,38.3893990255,46.5778,103.8378,64.1244,1335
4500,5.21359425346,25.7889632509,42.6596330828,35.2497,92.2632,48.4916,1966
6300,5.68645178026,33.0200341699,40.009962335,42.7709,99.8175,64.3449,1844
8100,5.74354537798,34.03002354,38.8989194883,44.7072,101.9476,61.832,7039
3600,5.46759495375,27.5844377192,40.9956993199,38.1398,95.625,53.6276,1150
5400,5.33236287339,26.7380694393,42.4307727294,36.1073,93.4959,51.3991,1966
9900,6.07952483645,40.6109591617,37.7807177323,51.9752,109.0523,72.6276,1335
7200,5.78873923956,34.7009537223,39.2115073815,44.8401,102.3125,63.8133,1844
9000,5.86493042968,33.9222188468,39.0373429684,44.5772,101.9056,63.5049,7039
4500,5.16882357285,26.0888744129,42.9480769479,35.0653,92.2743,48.216,1150
6300,5.62085125872,32.7380861396,40.4958404069,42.2345,99.5044,61.952,1966
10800,5.93130644101,34.9904424143,38.7321284895,46.0948,103.2509,65.216,1335
8100,6.07275259081,34.3355835416,38.9641392983,44.768,102.1859,66.7796,1844
9900,5.95846473088,34.9513977344,38.8618222677,45.3107,102.9096,69.2311,7039
5400,5.18995902408,24.5047340483,43.5117809032,33.6889,90.7146,46.5769,1150
7200,5.44668258283,34.2603017542,39.9803365643,43.5133,100.8267,62.8231,1966
11700,5.7077878522,33.7738623899,39.6813701621,43.4235,101.0917,61.6996,1335
9000,5.98023626886,34.5544752526,38.677412746,45.7573,102.8981,65.9831,1844
10800,6.75145457155,38.0679195104,37.7936675869,49.0844,106.5902,86.216,7039
6300,5.39271023698,32.4622142331,40.634871612,42.0024,98.9753,58.8782,1150
8100,6.19840042067,36.974616665,38.1790148418,47.9863,105.0971,72.1956,1966
