time,density,stop_time,speed,delay_time,travel_time,mean_queue,seed
3600,5.56960625871,27.4722454874,41.1559166059,37.5135,95.0397,53.4702,3840
900,5.0049577241,25.3546179527,42.3936685536,35.3373,92.7053,46.9769,8068
2700,5.64606525452,31.8746511105,39.6631199031,43.9375,101.4439,56.216,3762
4500,5.46700277221,25.6457442968,42.3981635579,35.2886,92.6594,50.7307,3840
1800,5.48720504346,29.9324383733,40.5975725934,40.1963,97.3249,57.1742,8068
3600,5.5631689407,29.1017630554,40.7120507279,39.495,96.7586,56.128,3762
5400,4.98003360062,25.6780278154,42.8451705816,34.8077,92.174,45.0587,3840
2700,5.43517737505,27.2640400197,40.9969848268,37.572,94.8799,52.3538,8068
900,5.39899690033,28.8117787508,40.8454443759,39.045,96.6067,53.7538,7296
4500,5.32548854637,26.0986742528,42.4135807878,35.5523,93.0376,49.4604,3762
6300,5.58240193824,32.1277591933,40.5217418189,41.7189,98.8452,59.9982,3840
3600,5.67560580567,29.9192316526,39.9158151552,40.7904,98.211,57.392,8068
900,4.98848113072,27.7292847164,41.7481646977,37.6131,94.8546,48.7147,5867
1800,6.14522967236,34.812477195,39.1718953047,45.8971,103.3842,70.6418,7296
5400,5.25644079473,26.7188873326,42.4774712654,35.972,93.3729,50.5413,3762
7200,5.54102873932,31.8742423219,40.4840738272,41.5788,98.8637,59.0578,3840
4500,5.49300673264,24.7606284163,43.0250192636,33.9234,90.9419,50.6578,8068
2700,5.67712544077,30.548379499,39.9808689211,41.5211,98.9655,57.3324,7296
1800,6.09071567426,37.2453498427,38.6512084351,48.2492,105.7516,72.1467,5867
6300,5.86556926199,31.2944087879,40.9801349445,40.9576,98.1792,62.1751,3762
5400,5.10447208014,25.2437416697,43.2438560401,34.2652,91.3369,46.1493,8068
8100,8.20943074108,40.6523225652,37.3012542055,52.0929,109.1067,98.432,3840
3600,5.41840801379,28.1520313209,40.9156299851,38.4109,95.8756,53.6711,7296
2700,5.67026372265,29.3261913717,40.5075464123,40.0353,97.4224,56.5227,5867
7200,5.77311755156,33.3554982598,39.6788959613,43.3009,100.6536,60.9742,3762
6300,5.69915835144,31.575857014,40.3505512645,41.5514,98.8779,61.1129,8068
4500,5.338658838,27.226503986,42.2244444804,36.6824,93.8953,51.6151,7296
3600,5.78759060829,29.0883461964,40.2889081788,40.2543,97.9142,57.432,5867
9000,9.60766774582,49.4201887194,35.1938456872,61.939,119.1104,128.1591,3840
7200,5.66301443194,33.1360657366,40.0021553029,42.903,100.1911,59.7893,8068
8100,8.67927600127,44.9697877111,35.9457955739,57.6184,114.8363,109.7342,3762
5400,5.32964712317,27.2310501905,42.094847078,36.6136,93.9329,51.4098,7296
4500,5.21921544748,26.217921719,42.4575613872,35.6619,93.114,48.6196,5867
9900,9.91705682479,53.7725586638,34.5370749705,67.3473,124.764,136.6996,3840
5400,5.15557167892,26.4062265128,42.411429602,35.5726,92.8822,47.864,5867
6300,6.06395448481,33.7295570365,39.6554415553,43.6882,100.6476,67.976,7296
8100,9.31888159163,44.3096281125,36.5231246372,56.8084,113.8128,130.3698,8068
9000,10.2257360873,56.1082517134,33.6985739273,69.1843,126.3357,153.1449,3762
6300,5.66701442765,34.1260956638,39.8095067827,43.984,100.9401,63.3529,5867
7200,5.48057450809,30.742568031,40.8983073898,40.0083,97.1972,56.688,7296
10800,9.90403393801,48.6974801043,34.1371422956,62.5938,119.8043,131.8907,3840
9000,10.2842735949,60.1542938752,34.2774174601,73.7345,130.9651,149.1689,8068
9900,9.27866297283,52.8651902904,35.7851191341,65.2161,122.1965,128.0676,3762
7200,6.09341946849,38.7396951487,37.925676889,49.059,106.4196,72.5244,5867
11700,6.29850104595,36.9494644818,38.5752912758,47.7979,105.2244,70.8773,3840
8100,9.12229825247,44.5284027895,35.589382854,57.0984,114.3322,118.424,7296
9900,8.56551675962,44.4559417056,36.6959377173,56.1687,113.7166,106.5796,8068
10800,10.6778270107,54.9464056422,34.9851385414,67.8146,125.154,160.5822,3762
12600,6.09631304222,34.3569946557,39.2871960547,44.287,101.9077,67.5156,3840
8100,8.52238979265,40.2442794801,37.2759002896,51.7257,109.0293,102.8027,5867
9000,9.68591630905,50.0326806999,35.2725905264,62.685,120.1677,133.8551,7296
10800,8.69577080382,42.3258696369,36.6555022477,54.6504,111.7756,105.2711,8068
11700,7.56308627691,63.7813543966,35.8311509861,75.3734,132.9207,104.0178,3762
13500,6.18803189957,34.1212098513,39.3242008707,44.3234,101.8137,66.2329,3840
9000,8.84419996403,43.954764177,36.1440913155,56.1414,113.4901,114.5467,5867
9900,10.6323861452,54.2408243645,33.4290584852,69.2471,126.4279,156.2009,7296
11700,6.20071626321,37.0015039859,38.4546940595,47.733,105.1715,67.5716,8068
12600,6.10435328521,41.4325644896,38.9894555817,51.1278,108.5275,74.4293,3762
14400,5.95999647058,32.73557361,39.9364417429,42.4362,99.7327,64.8329,3840
9900,9.4114856362,49.1754132638,34.9797893829,62.2516,119.4421,120.776,5867
12600,5.8100569702,31.9919390911,40.2936305648,41.694,98.9964,61.9529,8068
