index,time ,reward,1,2,3,4,5,6,7,8,delay,replication
17554,6300,-57.2729,30,30,60,40,25,30,29,34,25.0247287750244,8050297
17555,2700,-109.633,15,5,18,68,30,30,42,21,26.3676567077637,8050315
17556,1800,-41.8366,24,30,34,59,30,30,42,52,27.5286865234375,8050315
17557,4500,-4.5132,24,5,39,15,30,9,42,22,24.2968311309814,8050297
17558,5400,-51.3813,30,30,48,45,13,30,20,41,24.2968311309814,8050297
17559,900,-855.7624,30,30,26,34,5,28,52,35,32.1327705383301,8050315
17560,900,-361.1654,30,29,55,42,5,30,30,49,24.0039443969727,8050322
17561,900,-341.7799,20,30,55,32,30,30,24,27,27.0592956542969,8050315
17562,7200,-735.9461,7,30,25,15,21,13,40,65,44.7715644836426,8050297
17563,3600,-273.0824,30,30,44,15,11,30,59,22,25.8053112030029,8050315
17564,4500,-164.0979,30,24,56,22,30,18,60,34,23.2998561859131,8050322
17565,2700,-212.0408,20,30,27,16,5,30,33,39,25.9638748168945,8050315
17566,1800,-44.638,6,28,15,29,30,30,31,36,24.6566143035889,8050315
17567,6300,-1629.2219,27,30,25,35,30,19,15,34,21.9396362304687,8050297
17568,5400,-29.0116,30,15,61,15,30,30,66,49,23.2998561859131,8050322
17569,4500,-107.1345,14,29,15,39,30,30,54,58,23.0161209106445,8050315
17570,1800,-341.6627,30,29,15,15,14,15,31,66,27.4050178527832,8050322
17571,2700,-147.3455,30,26,42,15,14,30,54,49,24.6566143035889,8050315
17572,8100,-1384.1362,30,27,45,69,5,13,36,39,47.3009414672852,8050297
17573,1800,-266.1128,30,30,65,38,30,30,66,40,27.5286865234375,8050315
17574,2700,-1.4033,30,30,15,15,30,30,37,56,27.4050178527832,8050322
17575,5400,-292.3985,30,5,68,17,30,30,69,67,23.0161209106445,8050315
17576,9000,-1287.0281,7,18,15,32,30,30,24,47,47.3009414672852,8050297
17577,3600,-28.2498,30,30,16,15,30,30,24,69,25.4436740875244,8050315
17578,3600,-272.9201,7,30,46,56,30,30,29,38,25.8053112030029,8050315
17579,6300,-224.1582,30,18,15,69,30,30,65,58,31.9877109527588,8050322
17580,4500,-87.1134,30,9,59,15,30,30,55,57,25.8053112030029,8050315
17581,7200,-956.8714,30,30,41,42,30,29,15,15,43.248592376709,8050297
17582,3600,-267.6216,13,5,15,44,30,26,36,30,24.8130264282227,8050322
17583,6300,-155.1012,30,26,15,39,30,30,66,35,26.5685062408447,8050315
17584,2700,-392.6473,24,29,61,32,16,30,44,15,26.3676567077637,8050315
17585,4500,-18.9055,7,30,31,66,30,30,35,25,24.6098232269287,8050315
17586,8100,-917.2298,16,30,15,44,5,30,32,21,48.0717353820801,8050297
17587,7200,-777.1386,20,30,15,15,30,18,32,69,31.9877109527588,8050322
17588,3600,-27.4576,30,30,29,52,8,30,48,36,26.3676567077637,8050315
17589,7200,-149.1282,7,14,15,39,25,26,42,24,24.5475311279297,8050315
17590,5400,-409.0573,25,30,26,66,22,30,35,63,23.0161209106445,8050315
17591,8100,-298.0753,16,7,55,15,30,30,63,64,33.8600654602051,8050322
17592,5400,-449.7985,21,30,15,48,30,18,60,69,25.2183475494385,8050315
17593,9900,-6820.4811,26,30,67,15,8,12,30,15,59.1184997558594,8050297
17594,9000,-571.7992,21,30,46,22,30,26,54,64,57.3878974914551,8050297
17595,4500,-205.3295,30,30,43,45,16,30,35,69,23.2998561859131,8050322
17596,8100,-466.6961,30,10,49,27,26,8,56,24,28.5107021331787,8050315
17597,5400,-13.9929,30,12,18,27,19,30,66,35,23.2998561859131,8050322
17598,4500,-180.5038,15,30,59,15,7,8,50,27,23.0161209106445,8050315
17599,10800,-1600.7601,30,30,42,63,16,30,50,41,52.7819595336914,8050297
17600,5400,-29.891,15,19,52,29,5,30,58,38,23.0161209106445,8050315
17601,6300,-144.014,18,30,15,41,30,10,55,67,24.5475311279297,8050315
17602,6300,-187.4731,30,10,43,44,30,30,65,53,22.493709564209,8050315
17603,9000,-36.2825,30,30,58,65,30,30,36,57,26.8067989349365,8050315
17604,9000,-709.9939,14,30,65,27,13,8,63,30,31.3536052703857,8050322
17605,6300,-20.177,7,5,15,51,30,30,32,28,23.8996238708496,8050322
17606,9900,-694.905,30,28,22,22,30,30,53,61,51.7115745544434,8050297
17607,7200,-37.3796,15,8,59,61,30,10,66,37,24.5475311279297,8050315
17608,9900,-126.27,10,30,59,31,30,30,50,35,31.3536052703857,8050322
17609,7200,-428.8442,30,30,42,65,11,30,66,28,28.9812030792236,8050315
17610,8100,-54.8705,18,30,21,30,14,30,32,64,28.9812030792236,8050315
17611,8100,-323.6662,30,30,55,39,24,28,52,38,28.5107021331787,8050315
17612,9900,-1595.7378,26,30,49,22,30,30,21,65,29.1964740753174,8050315
17613,7200,-1471.2896,30,30,68,15,30,21,52,33,31.9877109527588,8050322
17614,11700,-1884.963,30,23,41,23,30,30,37,35,40.6380348205566,8050297
17615,6300,-449.3754,13,30,46,59,14,30,41,33,24.5475311279297,8050315
17616,10800,-1207.9831,30,30,56,15,14,14,41,66,40.398868560791,8050322
17617,7200,-3.2263,21,30,58,15,30,30,42,28,24.5475311279297,8050315
17618,10800,-313.7893,30,23,62,34,30,30,32,67,28.163293838501,8050315
17619,8100,-3004.4348,30,30,15,19,30,30,21,55,33.8600654602051,8050322
17620,9000,-1485.6518,30,27,15,39,30,30,36,15,25.0159587860107,8050315
17621,8100,-434.6703,30,30,15,64,30,30,34,28,28.5107021331787,8050315
17622,11700,-5165.5286,30,25,59,17,15,28,22,57,37.0712890625,8050322
17623,10800,-12068.9614,5,26,15,15,25,30,66,23,54.0546035766602,8050297
17624,9000,-639.1209,30,8,65,64,30,30,52,57,29.1964740753174,8050315
17625,11700,-371.5147,14,5,58,22,30,30,66,30,24.3132076263428,8050315
17626,12600,-4825.9355,5,28,49,39,30,25,41,41,52.5205535888672,8050297
17627,9900,-20.6431,10,10,15,15,30,30,63,24,29.1964740753174,8050315
17628,9000,-1638.7109,9,15,37,39,30,27,44,33,26.4149417877197,8050322
17629,11700,-116.1507,30,30,54,22,30,30,30,27,54.0546035766602,8050297
17630,9900,-5504.88,29,30,15,39,30,30,15,38,26.0545692443848,8050315
17631,12600,-14416.3368,14,15,22,62,30,30,41,17,36.1084060668945,8050322
17632,12600,-97.5789,30,30,18,55,30,14,32,48,24.3132076263428,8050315
17633,9000,-1326.1085,10,5,30,64,15,30,21,33,26.8067989349365,8050315
17634,9900,-975.8184,30,29,16,17,30,30,38,69,31.3536052703857,8050322
17635,13500,-223.0758,30,30,26,15,30,30,27,54,17.2570190429688,8050315
17636,14400,-375.6184,30,9,15,17,30,30,66,33,0,8050315
17637,10800,-297.7421,26,30,15,15,14,14,31,28,25.7536182403564,8050315
17638,12600,-12301.7899,25,8,15,60,30,30,59,37,56.5944709777832,8050297
17639,10800,-144.3158,30,28,45,65,30,30,37,42,24.3637142181396,8050315
17640,13500,-8964.7432,16,30,35,31,5,20,38,24,60.4634284973145,8050297
17641,9900,-193.4971,5,5,15,39,30,30,67,28,29.1964740753174,8050315
17642,11700,-5765.58,30,6,61,26,30,30,29,33,25.7536182403564,8050315
17643,13500,-7200.6,30,28,15,29,30,19,52,54,37.0891304016113,8050322
17644,11700,-25.5092,30,30,15,66,30,30,44,35,24.3637142181396,8050315
17645,10800,-1160.4051,30,23,41,51,30,30,37,41,28.163293838501,8050315
17646,14400,-7738.0525,30,5,44,15,30,30,41,34,57.6941299438477,8050297
17647,10800,-4392.5992,30,15,54,44,30,18,54,25,37.0712890625,8050322
17648,12600,-345.5827,30,30,15,66,30,30,40,42,23.8034152984619,8050315
17649,13500,-26118.3641,13,5,34,60,30,30,39,57,55.4364318847656,8050297
17650,900,-186.5718,30,9,15,17,30,30,66,33,24.0506935119629,8050322
17651,12600,-160.9115,30,13,62,48,14,30,62,35,24.3132076263428,8050315
17652,13500,-4769.2424,30,30,22,66,30,30,31,15,17.2570190429688,8050315
17653,13500,-644.7435,30,10,15,15,7,30,50,35,20.6333427429199,8050315
17654,11700,-30.4022,30,30,51,39,30,20,36,56,37.0712890625,8050322
17655,14400,-964.1012,30,30,15,22,30,30,51,52,33.9027709960938,8050322
17656,14400,-2000.9369,30,9,28,41,14,19,30,46,0,8050315
17657,14400,-621.1535,30,30,15,19,30,30,31,46,19.7371196746826,8050315
17658,11700,-741.7634,30,5,21,22,30,12,21,55,24.3132076263428,8050315
17659,900,-9.2672,30,30,15,22,30,30,51,52,15.5588264465332,8050297
17660,12600,-33.1421,30,30,15,15,30,30,43,42,22.3405017852783,8050315
17661,12600,-5975.1062,30,30,30,50,30,30,32,55,37.0891304016113,8050322
17662,14400,-6505.1553,30,17,15,32,25,30,30,34,45.9052543640137,8050297
17663,13500,-338.6692,30,30,15,15,30,30,29,69,17.2570190429688,8050315
17664,14400,-453.2134,30,15,62,69,26,6,15,30,17.2570190429688,8050315
17665,900,-751.0576,30,5,44,15,30,30,41,34,27.5286865234375,8050315
17666,900,-372.2641,30,9,28,41,14,19,30,46,27.0592956542969,8050315
17667,13500,-165.5313,30,30,15,15,30,30,32,57,40.4662055969238,8050322
17668,14400,-2952.1082,15,18,15,52,14,30,66,69,40.4662055969238,8050322
17669,900,-681.6319,30,30,15,19,30,30,31,46,29.8472099304199,8050322
17670,900,-34.6953,30,15,62,69,26,6,15,30,17.0507488250732,8050297
17671,900,-612.4486,30,17,15,32,25,30,30,34,27.0592956542969,8050315
17672,900,-751.0576,15,18,15,52,14,30,66,69,27.5286865234375,8050315
17673,1800,-0.1067,6,5,26,47,18,30,66,63,15.5588264465332,8050297
17674,1800,-9.0042,30,27,64,16,30,30,42,35,27.5286865234375,8050315
17675,1800,-10.4198,30,11,67,58,30,14,44,16,27.5286865234375,8050315
17676,1800,-2.1551,30,20,57,39,30,13,26,46,17.0507488250732,8050297
17677,1800,-28.8138,7,16,63,68,30,30,60,33,29.8472099304199,8050322
17678,1800,-50.0768,30,30,15,65,14,30,27,41,24.0039443969727,8050322
17679,1800,-52.5814,30,30,25,48,30,14,43,59,27.0592956542969,8050315
17680,1800,-132.8874,28,30,15,15,13,30,50,16,25.9638748168945,8050315
17681,2700,-134.9724,30,30,54,64,30,15,31,59,29.8472099304199,8050322
17682,2700,-18.4071,30,30,15,42,30,30,20,63,16.5875205993652,8050297
17683,2700,-128.8625,30,30,35,60,30,30,26,45,25.9638748168945,8050315
17684,2700,-24.4459,18,30,68,59,23,30,15,46,20.7456283569336,8050297
17685,2700,-342.6645,30,30,67,32,5,30,33,52,25.9638748168945,8050315
17686,2700,-349.3379,30,30,26,15,5,30,42,36,25.9638748168945,8050315
17687,2700,-139.7497,30,27,15,31,30,14,42,62,24.8130264282227,8050322
17688,3600,-13.792,30,8,28,32,30,30,15,27,20.7456283569336,8050297
17689,2700,-46.2137,30,17,21,20,16,30,54,36,27.5286865234375,8050315
17690,3600,-168.1723,12,30,53,54,30,30,55,42,24.7807636260986,8050297
17691,3600,-13.4915,30,25,39,59,30,30,47,22,26.3676567077637,8050315
17692,3600,-33.0548,30,5,15,66,30,30,17,36,26.3676567077637,8050315
17693,4500,-208.6091,17,30,25,15,26,30,33,28,24.7807636260986,8050297
17694,3600,-223.6888,30,30,42,68,30,30,51,44,26.3676567077637,8050315
17695,3600,-187.6074,30,30,43,15,15,30,66,49,26.3676567077637,8050315
17696,3600,-95.5966,30,30,42,39,16,30,36,24,23.9636917114258,8050322
17697,4500,-7.3651,30,5,27,16,12,30,15,27,25.0091590881348,8050297
17698,3600,-319.1573,15,30,58,32,12,20,43,24,24.8130264282227,8050322
17699,4500,-63.7867,30,30,22,17,23,30,41,22,25.8053112030029,8050315
17700,4500,-120.9841,30,30,15,22,17,24,44,35,23.9636917114258,8050322
17701,5400,-452.7941,30,30,25,32,30,30,15,39,25.0091590881348,8050297
17702,4500,-108.1655,30,15,58,58,30,30,36,57,25.8053112030029,8050315
17703,5400,-7.773,30,30,31,27,6,19,36,15,24.7807636260986,8050297
17704,4500,-54.1544,28,30,15,15,30,30,36,56,25.8053112030029,8050315
17705,4500,-116.2728,30,30,26,32,30,11,42,38,26.3676567077637,8050315
17706,4500,-53.4293,30,30,26,48,30,15,32,46,24.8130264282227,8050322
17707,5400,-162.3759,30,28,31,15,11,30,37,35,23.2998561859131,8050322
17708,5400,-326.6888,30,5,68,28,13,25,32,24,23.0161209106445,8050315
17709,6300,-758.6976,30,30,25,15,5,23,16,38,25.0247287750244,8050297
17710,6300,-100.1783,30,30,40,26,30,30,42,36,25.0247287750244,8050297
17711,5400,-18.1895,14,30,15,28,30,30,34,34,25.8053112030029,8050315
17712,7200,-82.2526,30,5,44,25,10,28,62,15,25.0247287750244,8050297
17713,5400,-250.42,30,8,23,28,30,30,41,47,23.0161209106445,8050315
17714,5400,-126.9001,5,10,61,27,30,14,31,57,23.2998561859131,8050322
17715,5400,-482.6757,21,8,15,28,30,10,28,42,26.5685062408447,8050315
17716,6300,-56.017,30,30,18,15,30,30,42,58,23.2998561859131,8050322
17717,6300,-38.9497,30,30,15,52,30,30,33,54,23.8996238708496,8050322
17718,7200,-107.6279,26,9,32,17,30,30,46,48,44.7715644836426,8050297
17719,6300,-208.4949,24,30,15,15,5,30,32,41,26.5685062408447,8050315
17720,6300,-201.0817,13,29,15,60,13,30,39,56,23.0161209106445,8050315
17721,6300,-12.458,18,30,58,39,14,30,42,47,26.5685062408447,8050315
17722,6300,-295.674,14,5,21,34,30,30,32,28,26.5685062408447,8050315
17723,8100,-209.0046,30,5,61,15,17,30,30,64,44.7715644836426,8050297
17724,7200,-58.6682,30,18,43,22,14,30,66,35,23.8996238708496,8050322
17725,7200,-152.8841,30,30,58,67,11,30,56,64,24.5475311279297,8050315
17726,7200,-71.6485,30,30,15,67,30,30,40,67,24.5475311279297,8050315
17727,7200,-7211.402,30,10,15,53,27,30,52,15,31.9877109527588,8050322
17728,7200,-167.9935,30,8,59,20,30,12,36,33,26.5685062408447,8050315
17729,7200,-43.1383,30,5,54,50,25,18,57,34,24.5475311279297,8050315
17730,8100,-139.0442,8,19,15,41,30,27,60,69,28.5107021331787,8050315
17731,8100,-36.5254,24,30,58,62,30,14,36,15,24.5475311279297,8050315
17732,8100,-1967.2381,20,30,55,22,30,22,25,31,47.3009414672852,8050297
17733,8100,-2584.1979,21,18,59,47,30,30,21,15,33.8600654602051,8050322
17734,8100,-580.3518,30,30,15,22,6,30,52,53,28.5107021331787,8050315
17735,8100,-153.8284,30,15,59,28,30,18,52,28,26.8067989349365,8050315
17736,8100,-1779.6117,30,30,15,69,30,13,37,41,33.8600654602051,8050322
17737,9000,-676.2889,14,16,31,34,30,30,32,24,28.5107021331787,8050315
17738,9000,-9.315,7,30,15,30,30,18,65,66,33.8600654602051,8050322
17739,9000,-563.2516,30,30,40,62,30,30,44,36,59.1184997558594,8050297
17740,9000,-245.9196,30,30,51,28,30,30,32,46,29.1964740753174,8050315
17741,9000,-509.9611,30,19,58,15,30,30,56,38,26.8067989349365,8050315
17742,9900,-39.8373,30,30,22,28,30,30,34,66,26.8067989349365,8050315
17743,9000,-2707.0267,15,30,22,39,27,25,30,46,26.4149417877197,8050322
17744,9000,-451.8688,30,30,59,39,11,30,32,55,29.1964740753174,8050315
17745,9900,-96.1086,30,30,33,18,30,30,62,61,59.1184997558594,8050297
17746,9000,-1603.1958,11,12,15,24,30,30,51,29,52.7819595336914,8050297
17747,9900,-266.7452,30,29,44,38,30,30,45,23,31.3536052703857,8050322
17748,9900,-97.886,30,5,60,18,30,30,32,35,52.7819595336914,8050297
17749,9900,-113.8475,14,14,50,15,30,30,59,28,29.1964740753174,8050315
17750,9900,-409.4705,28,14,58,21,30,29,45,46,28.163293838501,8050315
17751,9900,-78.2064,30,30,68,39,30,30,68,65,29.1964740753174,8050315
17752,10800,-129.8626,30,18,15,69,30,30,42,61,28.163293838501,8050315
17753,9900,-687.0276,30,26,55,15,30,30,51,47,31.3536052703857,8050322
17754,10800,-259.5028,30,15,15,34,27,30,32,57,31.3536052703857,8050322
17755,10800,-509.1376,14,30,32,15,30,30,36,66,29.1964740753174,8050315
17756,10800,-646.1967,30,30,49,15,30,15,36,23,28.163293838501,8050315
17757,11700,-11.3405,30,15,43,17,27,30,45,35,28.163293838501,8050315
17758,10800,-609.6506,30,30,15,39,30,30,65,22,24.3637142181396,8050315
17759,11700,-416.7195,30,30,18,15,30,30,37,52,24.3637142181396,8050315
17760,10800,-3449.5551,30,30,41,15,30,30,55,36,52.7819595336914,8050297
17761,10800,-1960.6426,30,14,55,15,30,15,41,46,40.398868560791,8050322
17762,10800,-1933.8158,18,30,61,32,9,18,40,52,40.6380348205566,8050297
17763,11700,-522.9296,30,28,61,41,30,30,41,35,24.3132076263428,8050315
17764,11700,-84.7677,30,30,15,34,30,30,45,27,40.6380348205566,8050297
17765,11700,-495.2877,21,5,55,15,30,30,50,69,40.398868560791,8050322
17766,12600,-21.5863,30,30,18,34,30,30,19,35,24.3132076263428,8050315
17767,11700,-678.8417,30,15,15,22,14,30,44,35,24.3637142181396,8050315
17768,11700,-537.3513,30,30,15,15,30,30,45,53,37.0712890625,8050322
17769,12600,-586.188,30,15,56,34,14,30,55,24,24.3132076263428,8050315
17770,12600,-396.3968,30,30,68,17,14,30,62,34,24.3637142181396,8050315
17771,13500,-687.5394,30,30,44,66,30,30,30,33,24.3132076263428,8050315
17772,13500,-3.0708,30,30,65,34,30,30,41,66,22.3405017852783,8050315
17773,13500,-521.9179,20,15,68,15,14,30,37,33,17.2570190429688,8050315
17774,11700,-7423.1556,28,27,46,32,9,10,41,47,52.5205535888672,8050297
17775,14400,-223.2894,26,30,30,15,30,16,42,21,17.2570190429688,8050315
17776,12600,-1102.368,30,30,15,43,11,30,29,35,22.3405017852783,8050315
17777,12600,-3204.4557,29,30,52,22,30,30,29,33,37.0712890625,8050322
17778,14400,-604.8522,5,30,15,65,30,30,45,15,0,8050315
17779,12600,-626.6052,30,30,15,15,13,30,46,69,36.1084060668945,8050322
17780,13500,-6.3798,14,5,68,67,30,30,37,35,17.2570190429688,8050315
17781,14400,-610.0716,5,14,44,15,30,30,56,53,0,8050315
17782,12600,-4561.139,30,30,26,19,30,30,29,66,52.5205535888672,8050297
17783,14400,-1178.7194,30,30,42,65,30,25,19,35,17.2570190429688,8050315
17784,13500,-903.174,30,30,51,28,30,30,29,30,37.0891304016113,8050322
17785,13500,-371.2363,23,23,68,29,30,30,32,43,37.0891304016113,8050322
17786,900,-20.8543,26,30,30,15,30,16,42,21,15.5588264465332,8050297
17787,14400,-14.0729,15,5,61,15,30,30,36,46,37.0891304016113,8050322
17788,900,-5.6714,30,30,42,65,30,25,19,35,15.5127649307251,8050297
17789,1800,-5.3846,6,30,67,26,27,30,39,15,15.5588264465332,8050297
17790,900,-307.1341,5,30,15,65,30,30,45,15,27.7501888275146,8050315
17791,13500,-1217.0288,21,30,50,57,30,30,30,39,60.4634284973145,8050297
17792,1800,-9.5706,30,30,55,15,24,19,38,15,16.5875205993652,8050297
17793,12600,-2013.758,30,30,29,32,29,30,30,27,57.6941299438477,8050297
17794,14400,-1710.18,21,30,46,35,25,30,44,56,40.4662055969238,8050322
17795,900,-203.2674,5,14,44,15,30,30,56,53,24.0506935119629,8050322
17796,1800,-62.6854,30,27,28,15,12,30,42,26,27.0592956542969,8050315
17797,2700,-13.811,6,12,37,15,30,5,42,15,20.7456283569336,8050297
17798,13500,-4961.2049,30,27,65,40,30,13,57,22,57.6941299438477,8050297
17799,2700,-8.9351,30,26,15,58,12,30,50,15,16.5875205993652,8050297
17800,1800,-10.5484,29,30,15,22,8,30,29,40,24.0039443969727,8050322
17801,14400,-9134.6261,30,5,33,50,29,30,51,36,57.6941299438477,8050297
17802,3600,-100.8833,22,30,15,43,12,30,15,53,20.7456283569336,8050297
17803,2700,-165.618,30,5,43,15,30,30,31,59,27.5286865234375,8050315
17804,3600,-13.811,29,30,62,22,12,30,52,15,20.7456283569336,8050297
17805,3600,-28.0544,19,30,35,68,30,18,64,31,25.9638748168945,8050315
17806,900,-751.0576,15,5,61,15,30,30,36,46,27.5286865234375,8050315
17807,2700,-611.5218,30,5,15,29,5,30,33,54,29.8472099304199,8050322
17808,4500,-19.1555,30,30,53,20,27,24,15,15,25.0091590881348,8050297
17809,4500,-75.2292,30,30,57,64,30,10,68,57,24.7807636260986,8050297
17810,1800,-19.8886,30,30,61,57,17,14,23,27,27.5286865234375,8050315
17811,14400,-9298.3773,30,7,29,34,30,30,41,45,46.7270851135254,8050297
17812,900,-359.5788,21,30,46,35,25,30,44,56,24.0039443969727,8050322
17813,900,-12.9786,30,5,33,50,29,30,51,36,15.5588264465332,8050297
17814,5400,-31.9473,29,30,37,15,30,30,50,61,25.0091590881348,8050297
17815,5400,-855.3785,6,9,25,35,10,10,53,33,25.0247287750244,8050297
17816,2700,-250.8123,17,5,21,35,16,30,39,15,25.9638748168945,8050315
17817,6300,-458.8235,5,22,16,31,30,5,15,51,25.0247287750244,8050297
17818,3600,-47.2997,30,15,21,39,30,30,58,53,27.4050178527832,8050322
17819,4500,-482.4372,24,30,18,15,13,6,54,26,26.3676567077637,8050315
17820,4500,-81.7302,30,16,40,48,30,30,65,35,24.8130264282227,8050322
17821,6300,-68.3734,10,5,15,16,30,30,31,15,25.0247287750244,8050297
17822,1800,-279.5918,30,30,58,64,30,25,34,65,29.8472099304199,8050322
17823,1800,-16.4629,11,30,15,32,30,7,42,15,16.5875205993652,8050297
17824,5400,-18.9832,30,27,15,16,30,30,39,65,25.8053112030029,8050315
17825,7200,-4425.9321,26,30,38,15,30,6,41,24,44.7715644836426,8050297
17826,900,-34.6953,30,7,29,34,30,30,41,45,17.0507488250732,8050297
17827,3600,-312.5197,21,30,55,43,7,30,65,15,26.3676567077637,8050315
17828,2700,-13.811,30,30,40,49,6,30,15,37,20.7456283569336,8050297
17829,7200,-664.1604,6,27,45,15,30,30,15,38,25.0247287750244,8050297
17830,1800,-3.1403,18,30,15,41,15,30,15,65,16.5875205993652,8050297
17831,4500,-344.1518,30,30,56,64,30,30,55,69,25.8053112030029,8050315
17832,6300,-779.2512,30,30,15,39,30,30,32,18,23.0161209106445,8050315
17833,2700,-32.3322,30,30,53,24,30,30,61,15,16.5875205993652,8050297
17834,2700,-207.0158,30,30,59,20,30,30,32,55,24.8130264282227,8050322
17835,5400,-270.6167,20,30,61,69,30,30,32,69,23.2998561859131,8050322
17836,3600,-206.9306,30,30,17,30,10,30,46,15,24.7807636260986,8050297
17837,6300,-13.9639,15,5,15,46,30,30,29,35,23.2998561859131,8050322
17838,8100,-156.2577,19,30,61,16,6,30,49,63,44.7715644836426,8050297
17839,4500,-58.0908,30,5,43,31,30,17,15,15,24.7807636260986,8050297
17840,5400,-328.6575,30,24,30,28,30,14,25,43,23.0161209106445,8050315
17841,8100,-452.9827,16,30,55,52,19,30,30,22,47.3009414672852,8050297
17842,3600,-37.8374,21,30,15,34,30,13,52,24,24.8130264282227,8050322
17843,3600,-158.6661,9,30,25,15,30,5,21,15,20.7456283569336,8050297
17844,5400,-654.8861,6,5,52,63,14,30,55,47,25.0091590881348,8050297
17845,7200,-1336.228,30,30,15,15,29,15,15,27,24.5475311279297,8050315
17846,7200,-47.207,30,28,40,35,14,30,34,35,23.8996238708496,8050322
17847,9000,-3179.8898,5,30,57,20,30,30,44,41,59.1184997558594,8050297
17848,4500,-23.4993,30,30,37,35,5,30,58,15,24.7807636260986,8050297
17849,8100,-67.2658,30,30,15,69,14,30,22,66,24.5475311279297,8050315
17850,6300,-89.1193,21,30,15,27,14,30,42,35,26.5685062408447,8050315
17851,9000,-606.281,20,30,44,57,8,30,48,21,47.3009414672852,8050297
17852,4500,-263.7759,30,9,25,15,30,29,21,69,23.2998561859131,8050322
17853,5400,-777.051,30,10,15,34,30,30,26,16,23.2998561859131,8050322
